# OpenSignals Text File Format. Version 1
# {"98:D3:31:30:28:8D": {"position": 0, "device": "bitalino", "device name": "98:D3:31:30:28:8D", "device connection": "/dev/tty.bitalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 771, "comments": "40s recording simona with BITalino", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-9-23", "time": "18:44:21.55", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 0, 0, 1, 1, 1, 1]}}
# EndOfHeader
6	0	0	0	0	508	0	496	318	0	34	
7	0	0	0	0	508	0	496	318	0	34	
8	0	0	0	0	508	0	492	318	0	34	
9	0	0	0	0	508	0	487	318	0	35	
10	0	0	0	0	508	0	487	318	0	35	
11	0	0	0	0	508	0	486	318	0	34	
12	0	0	0	0	508	0	483	318	0	34	
13	0	0	0	0	508	0	480	318	0	34	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	478	318	0	34	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	476	318	0	34	
11	0	0	0	0	508	0	476	318	0	35	
12	0	0	0	0	508	0	476	318	0	34	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	478	318	0	35	
1	0	0	0	0	508	0	478	318	0	34	
2	0	0	0	0	508	0	478	318	0	35	
3	0	0	0	0	508	0	480	318	0	35	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	35	
6	0	0	0	0	508	0	480	318	0	34	
7	0	0	0	0	508	0	480	318	0	35	
8	0	0	0	0	508	0	480	318	0	35	
9	0	0	0	0	508	0	480	318	0	35	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	480	318	0	34	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	478	318	0	35	
14	0	0	0	0	508	0	478	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	473	318	0	35	
3	0	0	0	0	508	0	473	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	34	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	473	318	0	35	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	476	318	0	34	
11	0	0	0	0	508	0	476	318	0	35	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	34	
0	0	0	0	0	508	0	480	318	0	35	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	481	318	0	35	
3	0	0	0	0	508	0	483	318	0	35	
4	0	0	0	0	508	0	483	318	0	34	
5	0	0	0	0	508	0	483	318	0	35	
6	0	0	0	0	508	0	483	318	0	35	
7	0	0	0	0	508	0	483	318	0	35	
8	0	0	0	0	508	0	483	318	0	35	
9	0	0	0	0	508	0	483	318	0	34	
10	0	0	0	0	508	0	483	318	0	35	
11	0	0	0	0	508	0	483	318	0	35	
12	0	0	0	0	508	0	483	318	0	35	
13	0	0	0	0	508	0	483	318	0	35	
14	0	0	0	0	508	0	481	318	0	34	
15	0	0	0	0	508	0	481	318	0	35	
0	0	0	0	0	508	0	480	318	0	35	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	480	318	0	35	
3	0	0	0	0	508	0	480	318	0	34	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	35	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	35	
8	0	0	0	0	508	0	480	318	0	34	
9	0	0	0	0	508	0	480	318	0	34	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	480	318	0	34	
12	0	0	0	0	508	0	480	318	0	34	
13	0	0	0	0	508	0	480	318	0	34	
14	0	0	0	0	508	0	481	318	0	34	
15	0	0	0	0	508	0	481	318	0	35	
0	0	0	0	0	508	0	483	318	0	34	
1	0	0	0	0	508	0	483	318	0	34	
2	0	0	0	0	508	0	483	318	0	34	
3	0	0	0	0	508	0	483	318	0	34	
4	0	0	0	0	508	0	483	318	0	35	
5	0	0	0	0	508	0	483	318	0	34	
6	0	0	0	0	508	0	483	318	0	34	
7	0	0	0	0	508	0	483	318	0	34	
8	0	0	0	0	508	0	483	318	0	34	
9	0	0	0	0	508	0	483	318	0	35	
10	0	0	0	0	508	0	483	318	0	34	
11	0	0	0	0	508	0	481	318	0	34	
12	0	0	0	0	508	0	481	318	0	34	
13	0	0	0	0	508	0	481	318	0	34	
14	0	0	0	0	508	0	481	318	0	35	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	481	318	0	35	
1	0	0	0	0	508	0	481	318	0	34	
2	0	0	0	0	508	0	481	318	0	35	
3	0	0	0	0	508	0	481	318	0	34	
4	0	0	0	0	508	0	483	318	0	35	
5	0	0	0	0	508	0	483	318	0	35	
6	0	0	0	0	508	0	483	318	0	34	
7	0	0	0	0	508	0	486	318	0	35	
8	0	0	0	0	508	0	487	318	0	34	
9	0	0	0	0	508	0	487	318	0	34	
10	0	0	0	0	508	0	487	318	0	35	
11	0	0	0	0	508	0	487	318	0	34	
12	0	0	0	0	508	0	487	318	0	35	
13	0	0	0	0	508	0	487	318	0	35	
14	0	0	0	0	508	0	487	318	0	34	
15	0	0	0	0	508	0	487	318	0	34	
0	0	0	0	0	508	0	487	318	0	34	
1	0	0	0	0	508	0	487	318	0	34	
2	0	0	0	0	508	0	487	318	0	35	
3	0	0	0	0	508	0	487	318	0	34	
4	0	0	0	0	508	0	487	318	0	35	
5	0	0	0	0	508	0	487	318	0	34	
6	0	0	0	0	508	0	487	318	0	35	
7	0	0	0	0	508	0	487	318	0	35	
8	0	0	0	0	508	0	487	318	0	35	
9	0	0	0	0	508	0	487	318	0	35	
10	0	0	0	0	508	0	487	318	0	34	
11	0	0	0	0	508	0	487	318	0	35	
12	0	0	0	0	508	0	487	318	0	35	
13	0	0	0	0	508	0	487	318	0	35	
14	0	0	0	0	508	0	487	318	0	35	
15	0	0	0	0	508	0	487	318	0	34	
0	0	0	0	0	508	0	487	318	0	35	
1	0	0	0	0	508	0	492	318	0	35	
2	0	0	0	0	508	0	492	318	0	35	
3	0	0	0	0	508	0	492	318	0	35	
4	0	0	0	0	508	0	494	318	0	34	
5	0	0	0	0	508	0	496	318	0	35	
6	0	0	0	0	508	0	496	318	0	35	
7	0	0	0	0	508	0	496	318	0	35	
8	0	0	0	0	508	0	497	318	0	35	
9	0	0	0	0	508	0	499	318	0	34	
10	0	0	0	0	508	0	499	318	0	35	
11	0	0	0	0	508	0	499	318	0	35	
12	0	0	0	0	508	0	502	318	0	35	
13	0	0	0	0	508	0	504	318	0	35	
14	0	0	0	0	508	0	504	318	0	34	
15	0	0	0	0	508	0	504	318	0	35	
0	0	0	0	0	508	0	504	318	0	34	
1	0	0	0	0	508	0	504	318	0	35	
2	0	0	0	0	508	0	504	318	0	35	
3	0	0	0	0	508	0	504	318	0	34	
4	0	0	0	0	508	0	504	318	0	35	
5	0	0	0	0	508	0	504	318	0	34	
6	0	0	0	0	508	0	504	318	0	35	
7	0	0	0	0	508	0	504	318	0	34	
8	0	0	0	0	508	0	504	318	0	34	
9	0	0	0	0	508	0	504	318	0	35	
10	0	0	0	0	508	0	504	318	0	34	
11	0	0	0	0	508	0	504	318	0	35	
12	0	0	0	0	508	0	504	318	0	34	
13	0	0	0	0	508	0	504	318	0	34	
14	0	0	0	0	508	0	505	318	0	34	
15	0	0	0	0	508	0	505	318	0	35	
0	0	0	0	0	508	0	505	318	0	34	
1	0	0	0	0	508	0	508	318	0	35	
2	0	0	0	0	508	0	508	318	0	34	
3	0	0	0	0	508	0	508	318	0	35	
4	0	0	0	0	508	0	510	318	0	35	
5	0	0	0	0	508	0	510	318	0	35	
6	0	0	0	0	508	0	511	318	0	35	
7	0	0	0	0	508	0	512	318	0	34	
8	0	0	0	0	508	0	512	318	0	35	
9	0	0	0	0	508	0	513	318	0	35	
10	0	0	0	0	508	0	515	318	0	35	
11	0	0	0	0	508	0	518	318	0	35	
12	0	0	0	0	508	0	519	318	0	34	
13	0	0	0	0	508	0	519	318	0	35	
14	0	0	0	0	508	0	519	318	0	35	
15	0	0	0	0	508	0	519	318	0	35	
0	0	0	0	0	508	0	521	318	0	35	
1	0	0	0	0	508	0	524	318	0	34	
2	0	0	0	0	508	0	524	318	0	35	
3	0	0	0	0	508	0	524	318	0	35	
4	0	0	0	0	508	0	524	318	0	35	
5	0	0	0	0	508	0	524	318	0	35	
6	0	0	0	0	508	0	524	318	0	34	
7	0	0	0	0	508	0	526	318	0	35	
8	0	0	0	0	508	0	526	318	0	35	
9	0	0	0	0	508	0	526	318	0	35	
10	0	0	0	0	508	0	526	318	0	35	
11	0	0	0	0	508	0	526	318	0	34	
12	0	0	0	0	508	0	526	318	0	35	
13	0	0	0	0	508	0	526	318	0	35	
14	0	0	0	0	508	0	526	318	0	35	
15	0	0	0	0	508	0	526	318	0	35	
0	0	0	0	0	508	0	526	318	0	34	
1	0	0	0	0	508	0	526	316	0	35	
2	0	0	0	0	508	0	524	318	0	34	
3	0	0	0	0	508	0	524	318	0	34	
4	0	0	0	0	508	0	524	318	0	35	
5	0	0	0	0	508	0	524	318	0	34	
6	0	0	0	0	508	0	524	318	0	35	
7	0	0	0	0	508	0	524	318	0	34	
8	0	0	0	0	508	0	524	318	0	35	
9	0	0	0	0	508	0	524	318	0	35	
10	0	0	0	0	508	0	524	318	0	34	
11	0	0	0	0	508	0	524	318	0	35	
12	0	0	0	0	508	0	524	318	0	35	
13	0	0	0	0	508	0	524	318	0	34	
14	0	0	0	0	508	0	524	318	0	34	
15	0	0	0	0	508	0	524	318	0	34	
0	0	0	0	0	508	0	521	318	0	35	
1	0	0	0	0	508	0	519	318	0	35	
2	0	0	0	0	508	0	519	318	0	34	
3	0	0	0	0	508	0	519	318	0	35	
4	0	0	0	0	508	0	519	318	0	34	
5	0	0	0	0	508	0	519	318	0	35	
6	0	0	0	0	508	0	518	318	0	35	
7	0	0	0	0	508	0	515	318	0	35	
8	0	0	0	0	508	0	515	318	0	35	
9	0	0	0	0	508	0	515	318	0	34	
10	0	0	0	0	508	0	515	318	0	35	
11	0	0	0	0	508	0	513	318	0	35	
12	0	0	0	0	508	0	513	318	0	35	
13	0	0	0	0	508	0	512	318	0	35	
14	0	0	0	0	508	0	512	318	0	34	
15	0	0	0	0	508	0	512	318	0	35	
0	0	0	0	0	508	0	511	318	0	35	
1	0	0	0	0	508	0	511	318	0	35	
2	0	0	0	0	508	0	510	318	0	35	
3	0	0	0	0	508	0	508	318	0	34	
4	0	0	0	0	508	0	508	318	0	35	
5	0	0	0	0	508	0	504	318	0	35	
6	0	0	0	0	508	0	504	318	0	35	
7	0	0	0	0	508	0	504	318	0	35	
8	0	0	0	0	508	0	499	318	0	34	
9	0	0	0	0	508	0	497	318	0	35	
10	0	0	0	0	508	0	496	318	0	35	
11	0	0	0	0	508	0	494	318	0	35	
12	0	0	0	0	508	0	492	318	0	35	
13	0	0	0	0	508	0	487	318	0	34	
14	0	0	0	0	508	0	487	318	0	35	
15	0	0	0	0	508	0	486	318	0	35	
0	0	0	0	0	508	0	483	318	0	35	
1	0	0	0	0	508	0	481	318	0	35	
2	0	0	0	0	508	0	480	318	0	34	
3	0	0	0	0	508	0	480	318	0	35	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	478	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	473	318	0	35	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	472	318	0	34	
11	0	0	0	0	508	0	472	318	0	34	
12	0	0	0	0	508	0	472	318	0	34	
13	0	0	0	0	508	0	472	318	0	34	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	472	318	0	34	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	470	318	0	34	
2	0	0	0	0	508	0	467	318	0	34	
3	0	0	0	0	508	0	467	318	0	35	
4	0	0	0	0	508	0	467	318	0	34	
5	0	0	0	0	508	0	467	318	0	34	
6	0	0	0	0	508	0	465	318	0	34	
7	0	0	0	0	508	0	465	318	0	34	
8	0	0	0	0	508	0	465	318	0	35	
9	0	0	0	0	508	0	463	318	0	34	
10	0	0	0	0	508	0	463	318	0	34	
11	0	0	0	0	508	0	463	318	0	34	
12	0	0	0	0	508	0	465	318	0	34	
13	0	0	0	0	508	0	465	318	0	35	
14	0	0	0	0	508	0	465	318	0	34	
15	0	0	0	0	508	0	465	318	0	34	
0	0	0	0	0	508	0	465	318	0	34	
1	0	0	0	0	508	0	465	318	0	34	
2	0	0	0	0	508	0	465	318	0	35	
3	0	0	0	0	508	0	465	318	0	34	
4	0	0	0	0	508	0	463	318	0	35	
5	0	0	0	0	508	0	463	318	0	34	
6	0	0	0	0	508	0	463	318	0	35	
7	0	0	0	0	508	0	463	318	0	35	
8	0	0	0	0	508	0	463	318	0	35	
9	0	0	0	0	508	0	463	318	0	35	
10	0	0	0	0	508	0	463	318	0	34	
11	0	0	0	0	508	0	463	318	0	35	
12	0	0	0	0	508	0	463	318	0	34	
13	0	0	0	0	508	0	463	318	0	34	
14	0	0	0	0	508	0	463	318	0	35	
15	0	0	0	0	508	0	463	318	0	34	
0	0	0	0	0	508	0	463	318	0	35	
1	0	0	0	0	508	0	463	318	0	34	
2	0	0	0	0	508	0	465	318	0	35	
3	0	0	0	0	508	0	465	318	0	35	
4	0	0	0	0	508	0	467	318	0	34	
5	0	0	0	0	508	0	467	318	0	35	
6	0	0	0	0	508	0	467	318	0	35	
7	0	0	0	0	508	0	467	318	0	34	
8	0	0	0	0	508	0	467	316	0	34	
9	0	0	0	0	508	0	467	318	0	34	
10	0	0	0	0	508	0	465	318	0	35	
11	0	0	0	0	508	0	465	318	0	35	
12	0	0	0	0	508	0	465	318	0	34	
13	0	0	0	0	508	0	463	318	0	35	
14	0	0	0	0	508	0	463	318	0	34	
15	0	0	0	0	508	0	463	318	0	35	
0	0	0	0	0	508	0	463	318	0	34	
1	0	0	0	0	508	0	463	318	0	35	
2	0	0	0	0	508	0	463	318	0	35	
3	0	0	0	0	508	0	463	318	0	34	
4	0	0	0	0	508	0	463	318	0	35	
5	0	0	0	0	508	0	463	318	0	35	
6	0	0	0	0	508	0	463	318	0	34	
7	0	0	0	0	508	0	463	318	0	34	
8	0	0	0	0	508	0	465	318	0	34	
9	0	0	0	0	508	0	465	318	0	35	
10	0	0	0	0	508	0	465	318	0	35	
11	0	0	0	0	508	0	465	318	0	34	
12	0	0	0	0	508	0	467	318	0	35	
13	0	0	0	0	508	0	467	318	0	34	
14	0	0	0	0	508	0	467	318	0	35	
15	0	0	0	0	508	0	467	318	0	35	
0	0	0	0	0	508	0	467	318	0	34	
1	0	0	0	0	508	0	467	318	0	34	
2	0	0	0	0	508	0	467	318	0	34	
3	0	0	0	0	508	0	467	318	0	35	
4	0	0	0	0	508	0	467	318	0	34	
5	0	0	0	0	508	0	467	318	0	35	
6	0	0	0	0	508	0	467	318	0	35	
7	0	0	0	0	508	0	467	318	0	34	
8	0	0	0	0	508	0	467	318	0	35	
9	0	0	0	0	508	0	467	318	0	35	
10	0	0	0	0	508	0	467	316	0	34	
11	0	0	0	0	508	0	467	318	0	35	
12	0	0	0	0	508	0	467	318	0	34	
13	0	0	0	0	508	0	467	318	0	35	
14	0	0	0	0	508	0	467	318	0	35	
15	0	0	0	0	508	0	467	318	0	35	
0	0	0	0	0	508	0	467	318	0	35	
1	0	0	0	0	508	0	467	318	0	34	
2	0	0	0	0	508	0	467	318	0	35	
3	0	0	0	0	508	0	467	318	0	35	
4	0	0	0	0	508	0	467	318	0	35	
5	0	0	0	0	508	0	467	318	0	35	
6	0	0	0	0	508	0	467	318	0	34	
7	0	0	0	0	508	0	467	318	0	35	
8	0	0	0	0	508	0	467	318	0	35	
9	0	0	0	0	508	0	467	318	0	35	
10	0	0	0	0	508	0	467	318	0	35	
11	0	0	0	0	508	0	470	318	0	34	
12	0	0	0	0	508	0	470	318	0	35	
13	0	0	0	0	508	0	472	318	0	35	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	472	318	0	35	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	318	0	35	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	34	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	35	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	472	318	0	34	
11	0	0	0	0	508	0	472	318	0	35	
12	0	0	0	0	508	0	472	318	0	35	
13	0	0	0	0	508	0	472	318	0	35	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	470	318	0	34	
0	0	0	0	0	508	0	470	318	0	35	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	318	0	35	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	34	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	35	
9	0	0	0	0	508	0	473	318	0	34	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	476	318	0	35	
12	0	0	0	0	508	0	476	318	0	34	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	34	
15	0	0	0	0	508	0	476	318	0	34	
0	0	0	0	0	508	0	476	318	0	35	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	476	318	0	34	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	472	318	0	34	
7	0	0	0	0	508	0	472	318	0	34	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	34	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	472	318	0	34	
12	0	0	0	0	508	0	472	318	0	34	
13	0	0	0	0	508	0	472	316	0	34	
14	0	0	0	0	508	0	472	318	0	34	
15	0	0	0	0	508	0	472	318	0	35	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	34	
2	0	0	0	0	508	0	473	318	0	34	
3	0	0	0	0	508	0	473	318	0	34	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	34	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	478	318	0	34	
11	0	0	0	0	508	0	478	318	0	35	
12	0	0	0	0	508	0	478	318	0	34	
13	0	0	0	0	508	0	478	318	0	35	
14	0	0	0	0	508	0	478	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	35	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	473	318	0	34	
7	0	0	0	0	508	0	473	318	0	35	
8	0	0	0	0	508	0	473	318	0	35	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	473	318	0	35	
11	0	0	0	0	508	0	473	318	0	34	
12	0	0	0	0	508	0	473	318	0	35	
13	0	0	0	0	508	0	473	318	0	35	
14	0	0	0	0	508	0	473	318	0	35	
15	0	0	0	0	508	0	473	318	0	35	
0	0	0	0	0	508	0	473	318	0	34	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	318	0	35	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	34	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	34	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	34	
10	0	0	0	0	508	0	473	318	0	34	
11	0	0	0	0	508	0	473	318	0	35	
12	0	0	0	0	508	0	476	318	0	34	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	34	
0	0	0	0	0	508	0	476	318	0	35	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	34	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	476	318	0	35	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	34	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	478	318	0	35	
2	0	0	0	0	508	0	478	318	0	34	
3	0	0	0	0	508	0	478	318	0	34	
4	0	0	0	0	508	0	478	318	0	35	
5	0	0	0	0	508	0	478	318	0	35	
6	0	0	0	0	508	0	478	318	0	34	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	34	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	476	318	0	34	
13	0	0	0	0	508	0	473	318	0	34	
14	0	0	0	0	508	0	473	318	0	35	
15	0	0	0	0	508	0	473	318	0	35	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	34	
2	0	0	0	0	508	0	472	318	0	34	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	473	318	0	34	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	478	318	0	34	
11	0	0	0	0	508	0	478	318	0	35	
12	0	0	0	0	508	0	478	318	0	34	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	478	318	0	35	
0	0	0	0	0	508	0	478	318	0	35	
1	0	0	0	0	508	0	478	318	0	34	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	473	318	0	35	
8	0	0	0	0	508	0	473	318	0	35	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	473	318	0	35	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	34	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	34	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	476	318	0	34	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	34	
15	0	0	0	0	508	0	476	318	0	34	
0	0	0	0	0	508	0	478	318	0	34	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	480	318	0	34	
3	0	0	0	0	508	0	480	318	0	34	
4	0	0	0	0	508	0	480	318	0	34	
5	0	0	0	0	508	0	480	318	0	34	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	34	
9	0	0	0	0	508	0	480	318	0	34	
10	0	0	0	0	508	0	480	318	0	34	
11	0	0	0	0	508	0	478	318	0	35	
12	0	0	0	0	508	0	476	318	0	34	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	34	
15	0	0	0	0	508	0	473	318	0	34	
0	0	0	0	0	508	0	473	318	0	35	
1	0	0	0	0	508	0	473	318	0	34	
2	0	0	0	0	508	0	473	318	0	35	
3	0	0	0	0	508	0	473	318	0	34	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	478	318	0	34	
9	0	0	0	0	508	0	480	316	0	35	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	480	318	0	35	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	480	318	0	34	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	480	318	0	35	
1	0	0	0	0	508	0	480	318	0	34	
2	0	0	0	0	508	0	480	318	0	34	
3	0	0	0	0	508	0	481	318	0	35	
4	0	0	0	0	508	0	481	318	0	35	
5	0	0	0	0	508	0	483	318	0	35	
6	0	0	0	0	508	0	483	318	0	35	
7	0	0	0	0	508	0	486	318	0	34	
8	0	0	0	0	508	0	487	318	0	35	
9	0	0	0	0	508	0	487	318	0	35	
10	0	0	0	0	508	0	487	318	0	35	
11	0	0	0	0	508	0	487	318	0	35	
12	0	0	0	0	508	0	487	318	0	34	
13	0	0	0	0	508	0	487	318	0	35	
14	0	0	0	0	508	0	487	318	0	35	
15	0	0	0	0	508	0	486	318	0	35	
0	0	0	0	0	508	0	483	318	0	35	
1	0	0	0	0	508	0	483	318	0	34	
2	0	0	0	0	508	0	483	318	0	35	
3	0	0	0	0	508	0	481	318	0	34	
